,Quarterly,eps_value,ticker
9,2020-06-30,$0.98,AKAM
10,2020-03-31,$0.75,AKAM
11,2019-12-31,$0.72,AKAM
12,2019-09-30,$0.84,AKAM
13,2019-06-30,$0.69,AKAM
14,2019-03-31,$0.65,AKAM
15,2018-12-31,$0.56,AKAM
16,2018-09-30,$0.64,AKAM
17,2018-06-30,$0.25,AKAM
18,2018-03-31,$0.31,AKAM
19,2017-12-31,$0.16,AKAM
20,2017-09-30,$0.37,AKAM
21,2017-06-30,$0.33,AKAM
22,2017-03-31,$0.43,AKAM
23,2016-12-31,$0.55,AKAM
24,2016-09-30,$0.43,AKAM
25,2016-06-30,$0.42,AKAM
26,2016-03-31,$0.42,AKAM
27,2015-12-31,$0.49,AKAM
28,2015-09-30,$0.49,AKAM
29,2015-06-30,$0.37,AKAM
30,2015-03-31,$0.43,AKAM
31,2014-12-31,$0.54,AKAM
32,2014-09-30,$0.50,AKAM
33,2014-06-30,$0.40,AKAM
34,2014-03-31,$0.40,AKAM
35,2013-12-31,$0.44,AKAM
36,2013-09-30,$0.44,AKAM
37,2013-06-30,$0.34,AKAM
38,2013-03-31,$0.39,AKAM
39,2012-12-31,$0.37,AKAM
40,2012-09-30,$0.27,AKAM
41,2012-06-30,$0.24,AKAM
42,2012-03-31,$0.24,AKAM
43,2011-12-31,$0.33,AKAM
44,2011-09-30,$0.23,AKAM
45,2011-06-30,$0.25,AKAM
46,2011-03-31,$0.26,AKAM
47,2010-12-31,$0.27,AKAM
48,2010-09-30,$0.21,AKAM
49,2010-06-30,$0.20,AKAM
50,2010-03-31,$0.22,AKAM
51,2009-12-31,$0.21,AKAM
52,2009-09-30,$0.18,AKAM
53,2009-06-30,$0.19,AKAM
54,2009-03-31,$0.20,AKAM
0,2022-09-30,$0.31,ALK
1,2022-06-30,$1.09,ALK
2,2022-03-31,$-1.14,ALK
3,2021-12-31,$0.16,ALK
4,2021-09-30,$1.53,ALK
5,2021-06-30,$3.13,ALK
6,2021-03-31,$-1.05,ALK
7,2020-12-31,$-3.60,ALK
8,2020-09-30,$-3.49,ALK
9,2020-06-30,$-1.74,ALK
10,2020-03-31,$-1.89,ALK
11,2019-12-31,$1.45,ALK
12,2019-09-30,$2.60,ALK
13,2019-06-30,$2.11,ALK
14,2019-03-31,$0.03,ALK
15,2018-12-31,$0.18,ALK
16,2018-09-30,$1.75,ALK
17,2018-06-30,$1.56,ALK
18,2018-03-31,$0.03,ALK
19,2017-12-31,$2.55,ALK
20,2017-09-30,$2.09,ALK
21,2017-06-30,$2.36,ALK
22,2017-03-31,$0.75,ALK
23,2016-12-31,$0.78,ALK
24,2016-09-30,$2.07,ALK
25,2016-06-30,$2.10,ALK
26,2016-03-31,$1.46,ALK
27,2015-12-31,$1.51,ALK
28,2015-09-30,$2.14,ALK
29,2015-06-30,$1.79,ALK
30,2015-03-31,$1.12,ALK
31,2014-12-31,$1.10,ALK
32,2014-09-30,$1.45,ALK
33,2014-06-30,$1.19,ALK
34,2014-03-31,$0.68,ALK
35,2013-12-31,$0.55,ALK
36,2013-09-30,$2.04,ALK
37,2013-06-30,$0.74,ALK
38,2013-03-31,$0.26,ALK
39,2012-12-31,$0.32,ALK
40,2012-09-30,$1.14,ALK
41,2012-06-30,$0.47,ALK
42,2012-03-31,$0.28,ALK
43,2011-12-31,$0.44,ALK
44,2011-09-30,$0.53,ALK
45,2011-06-30,$0.20,ALK
46,2011-03-31,$0.51,ALK
47,2010-12-31,$0.44,ALK
48,2010-09-30,$0.83,ALK
49,2010-06-30,$0.40,ALK
50,2010-03-31,$0.04,ALK
51,2009-12-31,$0.16,ALK
52,2009-09-30,$0.62,ALK
53,2009-06-30,$0.20,ALK
54,2009-03-31,$-0.13,ALK
0,2022-09-30,$7.61,ALB
1,2022-06-30,$3.46,ALB
2,2022-03-31,$2.15,ALB
3,2021-12-31,$-0.04,ALB
4,2021-09-30,$-3.36,ALB
5,2021-06-30,$3.62,ALB
6,2021-03-31,$0.84,ALB
7,2020-12-31,$0.79,ALB
8,2020-09-30,$0.92,ALB
9,2020-06-30,$0.80,ALB
10,2020-03-31,$1.01,ALB
11,2019-12-31,$0.85,ALB
12,2019-09-30,$1.46,ALB
13,2019-06-30,$1.45,ALB
14,2019-03-31,$1.26,ALB
15,2018-12-31,$1.23,ALB
16,2018-09-30,$1.20,ALB
17,2018-06-30,$2.73,ALB
18,2018-03-31,$1.18,ALB
19,2017-12-31,$-1.94,ALB
20,2017-09-30,$1.06,ALB
21,2017-06-30,$0.92,ALB
22,2017-03-31,$0.45,ALB
23,2016-12-31,$5.33,ALB
24,2016-09-30,$1.13,ALB
25,2016-06-30,$-2.80,ALB
26,2016-03-31,$2.02,ALB
27,2015-12-31,$1.56,ALB
28,2015-09-30,$0.58,ALB
29,2015-06-30,$0.46,ALB
30,2015-03-31,$0.40,ALB
31,2014-12-31,$-0.23,ALB
32,2014-09-30,$0.93,ALB
33,2014-06-30,$0.28,ALB
34,2014-03-31,$0.71,ALB
35,2013-12-31,$1.87,ALB
36,2013-09-30,$1.11,ALB
37,2013-06-30,$0.98,ALB
38,2013-03-31,$0.94,ALB
39,2012-12-31,$0.42,ALB
40,2012-09-30,$1.22,ALB
41,2012-06-30,$0.56,ALB
42,2012-03-31,$1.27,ALB
43,2011-12-31,$0.62,ALB
44,2011-09-30,$1.28,ALB
45,2011-06-30,$1.23,ALB
46,2011-03-31,$1.15,ALB
47,2010-12-31,$0.83,ALB
48,2010-09-30,$1.02,ALB
49,2010-06-30,$0.89,ALB
50,2010-03-31,$0.69,ALB
51,2009-12-31,$0.67,ALB
52,2009-09-30,$0.57,ALB
53,2009-06-30,$0.42,ALB
54,2009-03-31,$0.28,ALB
0,2022-09-30,$2.11,ARE
1,2022-06-30,$1.67,ARE
2,2022-03-31,$-0.96,ARE
3,2021-12-31,$0.50,ARE
4,2021-09-30,$0.67,ARE
5,2021-06-30,$2.61,ARE
6,2021-03-31,$0.04,ARE
7,2020-12-31,$3.42,ARE
8,2020-09-30,$0.63,ARE
9,2020-06-30,$1.82,ARE
10,2020-03-31,$0.14,ARE
11,2019-12-31,$1.77,ARE
12,2019-09-30,$-0.44,ARE
13,2019-06-30,$0.68,ARE
14,2019-03-31,$1.11,ARE
15,2018-12-31,$-0.30,ARE
16,2018-09-30,$1.99,ARE
17,2018-06-30,$0.51,ARE
18,2018-03-31,$1.32,ARE
19,2017-12-31,$0.39,ARE
20,2017-09-30,$0.55,ARE
21,2017-06-30,$0.35,ARE
22,2017-03-31,$0.29,ARE
23,2016-12-31,$-0.29,ARE
24,2016-09-30,$0.07,ARE
25,2016-06-30,$-1.72,ARE
26,2016-03-31,$-0.05,ARE
27,2015-12-31,$0.48,ARE
28,2015-09-30,$0.46,ARE
29,2015-06-30,$0.44,ARE
30,2015-03-31,$0.25,ARE
31,2014-12-31,$-0.23,ARE
32,2014-09-30,$0.39,ARE
33,2014-06-30,$0.39,ARE
34,2014-03-31,$0.46,ARE
35,2013-12-31,$0.51,ARE
36,2013-09-30,$0.35,ARE
37,2013-06-30,$0.38,ARE
38,2013-03-31,$0.36,ARE
39,2012-12-31,$0.33,ARE
40,2012-09-30,$0.17,ARE
41,2012-06-30,$0.29,ARE
42,2012-03-31,$0.30,ARE
43,2011-12-31,$0.45,ARE
44,2011-09-30,$0.40,ARE
45,2011-06-30,$0.44,ARE
46,2011-03-31,$0.44,ARE
47,2010-12-31,$1.72,ARE
48,2010-09-30,$0.45,ARE
49,2010-06-30,$-0.45,ARE
50,2010-03-31,$0.47,ARE
51,2009-12-31,$0.42,ARE
52,2009-09-30,$0.47,ARE
53,2009-06-30,$0.82,ARE
54,2009-03-31,$1.01,ARE
0,2022-09-30,$0.93,ALGN
1,2022-06-30,$1.44,ALGN
2,2022-03-31,$1.70,ALGN
3,2021-12-31,$2.39,ALGN
4,2021-09-30,$2.28,ALGN
5,2021-06-30,$2.51,ALGN
6,2021-03-31,$2.51,ALGN
7,2020-12-31,$1.96,ALGN
8,2020-09-30,$1.76,ALGN
9,2020-06-30,$-0.52,ALGN
10,2020-03-31,$19.21,ALGN
11,2019-12-31,$1.53,ALGN
12,2019-09-30,$1.28,ALGN
13,2019-06-30,$1.83,ALGN
14,2019-03-31,$0.89,ALGN
15,2018-12-31,$1.21,ALGN
16,2018-09-30,$1.24,ALGN
17,2018-06-30,$1.30,ALGN
18,2018-03-31,$1.17,ALGN
19,2017-12-31,$0.12,ALGN
20,2017-09-30,$1.01,ALGN
21,2017-06-30,$0.85,ALGN
22,2017-03-31,$0.85,ALGN
23,2016-12-31,$0.58,ALGN
24,2016-09-30,$0.63,ALGN
25,2016-06-30,$0.62,ALGN
26,2016-03-31,$0.50,ALGN
27,2015-12-31,$0.60,ALGN
28,2015-09-30,$0.34,ALGN
29,2015-06-30,$0.39,ALGN
30,2015-03-31,$0.44,ALGN
31,2014-12-31,$0.48,ALGN
32,2014-09-30,$0.47,ALGN
33,2014-06-30,$0.43,ALGN
34,2014-03-31,$0.39,ALGN
35,2013-12-31,$0.52,ALGN
36,2013-09-30,$0.42,ALGN
37,2013-06-30,$0.36,ALGN
38,2013-03-31,$-0.52,ALGN
39,2012-12-31,$0.11,ALGN
40,2012-09-30,$0.00,ALGN
41,2012-06-30,$0.34,ALGN
42,2012-03-31,$0.26,ALGN
43,2011-12-31,$0.25,ALGN
44,2011-09-30,$0.24,ALGN
45,2011-06-30,$0.14,ALGN
46,2011-03-31,$0.20,ALGN
47,2010-12-31,$0.12,ALGN
48,2010-09-30,$0.22,ALGN
49,2010-06-30,$0.42,ALGN
50,2010-03-31,$0.19,ALGN
51,2009-12-31,$0.16,ALGN
52,2009-09-30,$-0.72,ALGN
53,2009-06-30,$0.07,ALGN
54,2009-03-31,$0.04,ALGN
0,2022-09-30,$1.30,ALLE
1,2022-06-30,$1.30,ALLE
2,2022-03-31,$1.05,ALLE
3,2021-12-31,$1.26,ALLE
4,2021-09-30,$1.59,ALLE
5,2021-06-30,$1.31,ALLE
6,2021-03-31,$1.18,ALLE
7,2020-12-31,$1.01,ALLE
8,2020-09-30,$1.58,ALLE
9,2020-06-30,$0.80,ALLE
10,2020-03-31,$0.00,ALLE
11,2019-12-31,$0.86,ALLE
12,2019-09-30,$1.40,ALLE
13,2019-06-30,$1.16,ALLE
14,2019-03-31,$0.84,ALLE
15,2018-12-31,$1.39,ALLE
16,2018-09-30,$1.21,ALLE
17,2018-06-30,$1.19,ALLE
18,2018-03-31,$0.75,ALLE
19,2017-12-31,$0.10,ALLE
20,2017-09-30,$0.94,ALLE
21,2017-06-30,$1.10,ALLE
22,2017-03-31,$0.71,ALLE
23,2016-12-31,$0.76,ALLE
24,2016-09-30,$0.02,ALLE
25,2016-06-30,$0.98,ALLE
26,2016-03-31,$0.60,ALLE
27,2015-12-31,$0.74,ALLE
28,2015-09-30,$-0.28,ALLE
29,2015-06-30,$0.66,ALLE
30,2015-03-31,$0.47,ALLE
31,2014-12-31,$0.36,ALLE
32,2014-09-30,$0.63,ALLE
33,2014-06-30,$0.44,ALLE
34,2014-03-31,$0.37,ALLE
35,2013-12-31,$0.10,ALLE
36,2013-09-30,$-0.81,ALLE
37,2013-06-30,$0.63,ALLE
38,2013-03-31,$0.41,ALLE
39,2012-12-31,$0.00,ALLE
40,2012-09-30,$0.00,ALLE
41,2011-12-31,$0.00,ALLE
42,2010-12-31,$0.00,ALLE
0,2022-09-30,$0.90,LNT
1,2022-06-30,$0.63,LNT
2,2022-03-31,$0.77,LNT
3,2021-12-31,$0.36,LNT
4,2021-09-30,$1.02,LNT
5,2021-06-30,$0.57,LNT
6,2021-03-31,$0.68,LNT
7,2020-12-31,$0.25,LNT
8,2020-09-30,$0.98,LNT
9,2020-06-30,$0.54,LNT
10,2020-03-31,$0.70,LNT
11,2019-12-31,$0.46,LNT
12,2019-09-30,$0.94,LNT
13,2019-06-30,$0.40,LNT
14,2019-03-31,$0.53,LNT
15,2018-12-31,$0.37,LNT
16,2018-09-30,$0.87,LNT
17,2018-06-30,$0.43,LNT
18,2018-03-31,$0.52,LNT
19,2017-12-31,$0.41,LNT
20,2017-09-30,$0.73,LNT
21,2017-06-30,$0.41,LNT
22,2017-03-31,$0.44,LNT
23,2016-12-31,$0.27,LNT
24,2016-09-30,$0.57,LNT
25,2016-06-30,$0.37,LNT
26,2016-03-31,$0.43,LNT
27,2015-12-31,$0.16,LNT
28,2015-09-30,$0.79,LNT
29,2015-06-30,$0.30,LNT
30,2015-03-31,$0.44,LNT
31,2014-12-31,$0.28,LNT
32,2014-09-30,$0.69,LNT
33,2014-06-30,$0.28,LNT
34,2014-03-31,$0.49,LNT
35,2013-12-31,$0.30,LNT
36,2013-09-30,$0.71,LNT
37,2013-06-30,$0.30,LNT
38,2013-03-31,$0.32,LNT
39,2012-12-31,$0.31,LNT
40,2012-09-30,$0.68,LNT
41,2012-06-30,$0.30,LNT
42,2012-03-31,$0.16,LNT
43,2011-12-31,$0.26,LNT
44,2011-09-30,$0.55,LNT
45,2011-06-30,$0.23,LNT
46,2011-03-31,$0.33,LNT
47,2010-12-31,$0.22,LNT
48,2010-09-30,$0.68,LNT
49,2010-06-30,$0.22,LNT
50,2010-03-31,$0.20,LNT
51,2009-12-31,$0.25,LNT
52,2009-09-30,$-0.20,LNT
53,2009-06-30,$0.13,LNT
54,2009-03-31,$0.33,LNT
0,2022-09-30,$-2.58,ALL
1,2022-06-30,$-3.81,ALL
2,2022-03-31,$2.24,ALL
3,2021-12-31,$2.59,ALL
4,2021-09-30,$1.71,ALL
5,2021-06-30,$5.26,ALL
6,2021-03-31,$-4.60,ALL
7,2020-12-31,$8.28,ALL
8,2020-09-30,$3.58,ALL
9,2020-06-30,$3.86,ALL
10,2020-03-31,$1.59,ALL
11,2019-12-31,$5.18,ALL
12,2019-09-30,$2.67,ALL
13,2019-06-30,$2.44,ALL
14,2019-03-31,$3.74,ALL
15,2018-12-31,$-1.60,ALL
16,2018-09-30,$2.68,ALL
17,2018-06-30,$1.91,ALL
18,2018-03-31,$2.71,ALL
19,2017-12-31,$4.33,ALL
20,2017-09-30,$1.74,ALL
21,2017-06-30,$1.49,ALL
22,2017-03-31,$1.79,ALL
23,2016-12-31,$2.15,ALL
24,2016-09-30,$1.31,ALL
25,2016-06-30,$0.64,ALL
26,2016-03-31,$0.57,ALL
27,2015-12-31,$1.19,ALL
28,2015-09-30,$1.54,ALL
29,2015-06-30,$0.79,ALL
30,2015-03-31,$1.53,ALL
31,2014-12-31,$1.84,ALL
32,2014-09-30,$1.74,ALL
33,2014-06-30,$1.39,ALL
34,2014-03-31,$1.30,ALL
35,2013-12-31,$1.76,ALL
36,2013-09-30,$0.66,ALL
37,2013-06-30,$0.92,ALL
38,2013-03-31,$1.47,ALL
39,2012-12-31,$0.81,ALL
40,2012-09-30,$1.48,ALL
41,2012-06-30,$0.86,ALL
42,2012-03-31,$1.53,ALL
43,2011-12-31,$1.37,ALL
44,2011-09-30,$0.34,ALL
45,2011-06-30,$-1.19,ALL
46,2011-03-31,$0.98,ALL
47,2010-12-31,$0.51,ALL
48,2010-09-30,$0.68,ALL
49,2010-06-30,$0.27,ALL
50,2010-03-31,$0.22,ALL
51,2009-12-31,$0.96,ALL
52,2009-09-30,$0.41,ALL
53,2009-06-30,$0.72,ALL
54,2009-03-31,$-0.51,ALL
0,2022-09-30,$1.06,GOOGL
1,2022-06-30,$1.21,GOOGL
2,2022-03-31,$1.23,GOOGL
3,2021-12-31,$1.54,GOOGL
4,2021-09-30,$1.40,GOOGL
5,2021-06-30,$1.36,GOOGL
6,2021-03-31,$1.32,GOOGL
7,2020-12-31,$1.11,GOOGL
8,2020-09-30,$0.82,GOOGL
9,2020-06-30,$0.51,GOOGL
10,2020-03-31,$0.49,GOOGL
11,2019-12-31,$0.77,GOOGL
12,2019-09-30,$0.51,GOOGL
13,2019-06-30,$0.71,GOOGL
14,2019-03-31,$0.48,GOOGL
15,2018-12-31,$0.64,GOOGL
16,2018-09-30,$0.65,GOOGL
17,2018-06-30,$0.23,GOOGL
18,2018-03-31,$0.67,GOOGL
19,2017-12-31,$-0.22,GOOGL
20,2017-09-30,$0.48,GOOGL
21,2017-06-30,$0.25,GOOGL
22,2017-03-31,$0.39,GOOGL
23,2016-12-31,$0.38,GOOGL
24,2016-09-30,$0.36,GOOGL
25,2016-06-30,$0.35,GOOGL
26,2016-03-31,$0.30,GOOGL
27,2015-12-31,$0.37,GOOGL
28,2015-09-30,$0.27,GOOGL
29,2015-06-30,$0.25,GOOGL
30,2015-03-31,$0.26,GOOGL
31,2014-12-31,$0.33,GOOGL
32,2014-09-30,$0.20,GOOGL
33,2014-06-30,$0.24,GOOGL
34,2014-03-31,$0.25,GOOGL
35,2013-12-31,$0.23,GOOGL
36,2013-09-30,$0.22,GOOGL
37,2013-06-30,$0.24,GOOGL
38,2013-03-31,$0.25,GOOGL
39,2012-12-31,$0.22,GOOGL
40,2012-09-30,$0.16,GOOGL
41,2012-06-30,$0.21,GOOGL
42,2012-03-31,$0.22,GOOGL
43,2011-12-31,$0.21,GOOGL
44,2011-09-30,$0.21,GOOGL
45,2011-06-30,$0.19,GOOGL
46,2011-03-31,$0.14,GOOGL
47,2010-12-31,$0.20,GOOGL
48,2010-09-30,$0.17,GOOGL
49,2010-06-30,$0.14,GOOGL
50,2010-03-31,$0.15,GOOGL
51,2009-12-31,$0.15,GOOGL
52,2009-09-30,$0.13,GOOGL
53,2009-06-30,$0.12,GOOGL
54,2009-03-31,$0.11,GOOGL
0,2022-09-30,$1.06,GOOG
1,2022-06-30,$1.21,GOOG
2,2022-03-31,$1.23,GOOG
3,2021-12-31,$1.54,GOOG
4,2021-09-30,$1.40,GOOG
5,2021-06-30,$1.36,GOOG
6,2021-03-31,$1.32,GOOG
7,2020-12-31,$1.11,GOOG
8,2020-09-30,$0.82,GOOG
9,2020-06-30,$0.51,GOOG
10,2020-03-31,$0.49,GOOG
11,2019-12-31,$0.77,GOOG
12,2019-09-30,$0.51,GOOG
13,2019-06-30,$0.71,GOOG
14,2019-03-31,$0.48,GOOG
15,2018-12-31,$0.64,GOOG
16,2018-09-30,$0.65,GOOG
17,2018-06-30,$0.23,GOOG
18,2018-03-31,$0.67,GOOG
19,2017-12-31,$-0.22,GOOG
20,2017-09-30,$0.48,GOOG
21,2017-06-30,$0.25,GOOG
22,2017-03-31,$0.39,GOOG
23,2016-12-31,$0.38,GOOG
24,2016-09-30,$0.36,GOOG
25,2016-06-30,$0.35,GOOG
26,2016-03-31,$0.30,GOOG
27,2015-12-31,$0.37,GOOG
28,2015-09-30,$0.27,GOOG
29,2015-06-30,$0.25,GOOG
30,2015-03-31,$0.26,GOOG
31,2014-12-31,$0.33,GOOG
32,2014-09-30,$0.20,GOOG
33,2014-06-30,$0.24,GOOG
34,2014-03-31,$0.25,GOOG
35,2013-12-31,$0.23,GOOG
36,2013-09-30,$0.22,GOOG
37,2013-06-30,$0.24,GOOG
38,2013-03-31,$0.25,GOOG
39,2012-12-31,$0.22,GOOG
40,2012-09-30,$0.16,GOOG
41,2012-06-30,$0.21,GOOG
42,2012-03-31,$0.22,GOOG
43,2011-12-31,$0.21,GOOG
44,2011-09-30,$0.21,GOOG
45,2011-06-30,$0.19,GOOG
46,2011-03-31,$0.14,GOOG
47,2010-12-31,$0.20,GOOG
48,2010-09-30,$0.17,GOOG
49,2010-06-30,$0.14,GOOG
50,2010-03-31,$0.15,GOOG
51,2009-12-31,$0.15,GOOG
52,2009-09-30,$0.13,GOOG
53,2009-06-30,$0.12,GOOG
54,2009-03-31,$0.11,GOOG
0,2022-09-30,$0.12,MO
1,2022-06-30,$0.49,MO
2,2022-03-31,$1.08,MO
3,2021-12-31,$0.89,MO
4,2021-09-30,$-1.48,MO
5,2021-06-30,$1.16,MO
6,2021-03-31,$0.77,MO
7,2020-12-31,$1.04,MO
8,2020-09-30,$-0.51,MO
9,2020-06-30,$1.04,MO
10,2020-03-31,$0.83,MO
11,2019-12-31,$-0.98,MO
12,2019-09-30,$-1.39,MO
13,2019-06-30,$1.07,MO
14,2019-03-31,$0.60,MO
15,2018-12-31,$0.66,MO
16,2018-09-30,$1.03,MO
17,2018-06-30,$0.99,MO
18,2018-03-31,$1.00,MO
19,2017-12-31,$2.59,MO
20,2017-09-30,$0.97,MO
21,2017-06-30,$1.03,MO
22,2017-03-31,$0.72,MO
23,2016-12-31,$5.26,MO
24,2016-09-30,$0.56,MO
25,2016-06-30,$0.84,MO
26,2016-03-31,$0.62,MO
27,2015-12-31,$0.63,MO
28,2015-09-30,$0.78,MO
29,2015-06-30,$0.74,MO
30,2015-03-31,$0.52,MO
31,2014-12-31,$0.62,MO
32,2014-09-30,$0.71,MO
33,2014-06-30,$0.64,MO
34,2014-03-31,$0.59,MO
35,2013-12-31,$0.24,MO
36,2013-09-30,$0.70,MO
37,2013-06-30,$0.63,MO
38,2013-03-31,$0.69,MO
39,2012-12-31,$0.55,MO
40,2012-09-30,$0.32,MO
41,2012-06-30,$0.60,MO
42,2012-03-31,$0.59,MO
43,2011-12-31,$0.41,MO
44,2011-09-30,$0.57,MO
45,2011-06-30,$0.21,MO
46,2011-03-31,$0.45,MO
47,2010-12-31,$0.44,MO
48,2010-09-30,$0.54,MO
49,2010-06-30,$0.50,MO
50,2010-03-31,$0.39,MO
51,2009-12-31,$0.35,MO
52,2009-09-30,$0.42,MO
53,2009-06-30,$0.49,MO
54,2009-03-31,$0.28,MO
0,2022-09-30,$0.28,AMZN
1,2022-06-30,$-0.20,AMZN
2,2022-03-31,$-0.38,AMZN
3,2021-12-31,$1.38,AMZN
4,2021-09-30,$0.31,AMZN
5,2021-06-30,$0.76,AMZN
6,2021-03-31,$0.79,AMZN
7,2020-12-31,$0.71,AMZN
8,2020-09-30,$0.62,AMZN
9,2020-06-30,$0.52,AMZN
10,2020-03-31,$0.25,AMZN
11,2019-12-31,$0.32,AMZN
12,2019-09-30,$0.21,AMZN
13,2019-06-30,$0.26,AMZN
14,2019-03-31,$0.36,AMZN
15,2018-12-31,$0.30,AMZN
16,2018-09-30,$0.29,AMZN
17,2018-06-30,$0.25,AMZN
18,2018-03-31,$0.16,AMZN
19,2017-12-31,$0.19,AMZN
20,2017-09-30,$0.03,AMZN
21,2017-06-30,$0.02,AMZN
22,2017-03-31,$0.07,AMZN
23,2016-12-31,$0.08,AMZN
24,2016-09-30,$0.03,AMZN
25,2016-06-30,$0.09,AMZN
26,2016-03-31,$0.05,AMZN
27,2015-12-31,$0.05,AMZN
28,2015-09-30,$0.01,AMZN
29,2015-06-30,$0.01,AMZN
30,2015-03-31,$-0.01,AMZN
31,2014-12-31,$0.02,AMZN
32,2014-09-30,$-0.05,AMZN
33,2014-06-30,$-0.01,AMZN
34,2014-03-31,$0.01,AMZN
35,2013-12-31,$0.03,AMZN
36,2013-09-30,$-0.01,AMZN
37,2013-06-30,$-0.00,AMZN
38,2013-03-31,$0.01,AMZN
39,2012-12-31,$0.01,AMZN
40,2012-09-30,$-0.03,AMZN
41,2012-06-30,$0.00,AMZN
42,2012-03-31,$0.01,AMZN
43,2011-12-31,$0.02,AMZN
44,2011-09-30,$0.01,AMZN
45,2011-06-30,$0.02,AMZN
46,2011-03-31,$0.02,AMZN
47,2010-12-31,$0.05,AMZN
48,2010-09-30,$0.03,AMZN
49,2010-06-30,$0.02,AMZN
50,2010-03-31,$0.03,AMZN
51,2009-12-31,$0.04,AMZN
52,2009-09-30,$0.02,AMZN
53,2009-06-30,$0.02,AMZN
54,2009-03-31,$0.02,AMZN
0,2022-09-30,$0.16,AMCR
1,2022-06-30,$0.07,AMCR
2,2022-03-31,$0.18,AMCR
3,2021-12-31,$0.15,AMCR
4,2021-09-30,$0.13,AMCR
5,2021-06-30,$0.16,AMCR
6,2021-03-31,$0.17,AMCR
7,2020-12-31,$0.14,AMCR
8,2020-09-30,$0.13,AMCR
9,2020-06-30,$0.11,AMCR
10,2020-03-31,$0.11,AMCR
11,2019-12-31,$0.12,AMCR
12,2019-09-30,$0.04,AMCR
13,2019-06-30,$0.07,AMCR
14,2019-03-31,$0.10,AMCR
15,2018-12-31,$0.00,AMCR
16,2018-09-30,$0.08,AMCR
17,2018-06-30,$0.10,AMCR
18,2018-03-31,$0.10,AMCR
19,2017-12-31,$0.00,AMCR
20,2017-09-30,$0.12,AMCR
21,2017-06-30,$0.06,AMCR
22,2017-03-31,$0.11,AMCR
23,2016-12-31,$0.00,AMCR
24,2016-09-30,$0.14,AMCR
25,2016-06-30,$0.10,AMCR
26,2016-03-31,$0.12,AMCR
27,2015-12-31,$0.00,AMCR
28,2015-09-30,$0.13,AMCR
29,2015-06-30,$0.13,AMCR
30,2015-03-31,$0.11,AMCR
31,2014-12-31,$0.00,AMCR
32,2014-09-30,$0.03,AMCR
33,2014-06-30,$0.13,AMCR
34,2014-03-31,$0.09,AMCR
35,2013-12-31,$0.00,AMCR
36,2013-09-30,$0.10,AMCR
37,2013-06-30,$0.10,AMCR
38,2013-03-31,$0.09,AMCR
39,2012-12-31,$0.00,AMCR
40,2012-09-30,$0.09,AMCR
41,2012-06-30,$0.08,AMCR
42,2012-03-31,$0.08,AMCR
43,2011-12-31,$0.00,AMCR
44,2011-09-30,$0.10,AMCR
45,2011-06-30,$0.10,AMCR
46,2011-03-31,$0.09,AMCR
47,2010-12-31,$0.00,AMCR
48,2010-09-30,$0.11,AMCR
49,2010-06-30,$0.11,AMCR
50,2010-03-31,$0.06,AMCR
51,2009-12-31,$0.00,AMCR
52,2009-09-30,$0.07,AMCR
53,2009-06-30,$0.09,AMCR
54,2009-03-31,$0.07,AMCR
0,2022-09-30,$0.04,AMD
1,2022-06-30,$0.27,AMD
2,2022-03-31,$0.56,AMD
3,2021-12-31,$0.79,AMD
4,2021-09-30,$0.75,AMD
5,2021-06-30,$0.58,AMD
6,2021-03-31,$0.45,AMD
7,2020-12-31,$1.47,AMD
8,2020-09-30,$0.32,AMD
9,2020-06-30,$0.13,AMD
10,2020-03-31,$0.14,AMD
11,2019-12-31,$0.15,AMD
12,2019-09-30,$0.11,AMD
13,2019-06-30,$0.03,AMD
14,2019-03-31,$0.01,AMD
15,2018-12-31,$0.04,AMD
16,2018-09-30,$0.09,AMD
17,2018-06-30,$0.11,AMD
18,2018-03-31,$0.08,AMD
19,2017-12-31,$-0.01,AMD
20,2017-09-30,$0.06,AMD
21,2017-06-30,$-0.04,AMD
22,2017-03-31,$-0.04,AMD
23,2016-12-31,$-0.04,AMD
24,2016-09-30,$-0.50,AMD
25,2016-06-30,$0.08,AMD
26,2016-03-31,$-0.14,AMD
27,2015-12-31,$-0.13,AMD
28,2015-09-30,$-0.25,AMD
29,2015-06-30,$-0.23,AMD
30,2015-03-31,$-0.23,AMD
31,2014-12-31,$-0.47,AMD
32,2014-09-30,$0.02,AMD
33,2014-06-30,$-0.05,AMD
34,2014-03-31,$-0.03,AMD
35,2013-12-31,$0.12,AMD
36,2013-09-30,$0.06,AMD
37,2013-06-30,$-0.10,AMD
38,2013-03-31,$-0.19,AMD
39,2012-12-31,$-0.64,AMD
40,2012-09-30,$-0.21,AMD
41,2012-06-30,$0.05,AMD
42,2012-03-31,$-0.80,AMD
43,2011-12-31,$-0.23,AMD
44,2011-09-30,$0.13,AMD
45,2011-06-30,$0.08,AMD
46,2011-03-31,$0.68,AMD
47,2010-12-31,$0.52,AMD
48,2010-09-30,$-0.17,AMD
49,2010-06-30,$-0.06,AMD
50,2010-03-31,$0.35,AMD
51,2009-12-31,$1.78,AMD
52,2009-09-30,$-0.18,AMD
53,2009-06-30,$-0.49,AMD
54,2009-03-31,$-0.66,AMD
0,2022-09-30,$1.74,AEE
1,2022-06-30,$0.80,AEE
2,2022-03-31,$0.97,AEE
